,Raw_missing_cols,Percentage
61858,1,7.1429
76791,1,7.1429
76792,1,7.1429
57090,1,7.1429
60959,1,7.1429
52036,1,7.1429
76793,1,7.1429
58407,1,7.1429
71886,1,7.1429
76790,1,7.1429
60971,1,7.1429
57091,1,7.1429
76794,1,7.1429
57092,1,7.1429
76795,1,7.1429
58074,1,7.1429
75915,1,7.1429
75914,1,7.1429
57696,1,7.1429
76789,1,7.1429
76788,1,7.1429
52033,1,7.1429
59492,1,7.1429
76799,1,7.1429
66677,1,7.1429
69687,1,7.1429
52098,1,7.1429
56780,1,7.1429
63560,1,7.1429
76801,1,7.1429
61855,1,7.1429
56453,1,7.1429
76802,1,7.1429
70130,1,7.1429
76873,1,7.1429
76872,1,7.1429
76871,1,7.1429
76870,1,7.1429
76869,1,7.1429
60268,1,7.1429
52035,1,7.1429
76868,1,7.1429
76867,1,7.1429
76803,1,7.1429
61311,1,7.1429
76804,1,7.1429
57061,1,7.1429
64966,1,7.1429
75837,1,7.1429
65690,1,7.1429
71693,1,7.1429
76878,1,7.1429
61859,1,7.1429
76877,1,7.1429
71164,1,7.1429
76876,1,7.1429
76626,1,7.1429
69823,1,7.1429
50528,1,7.1429
75647,1,7.1429
76783,1,7.1429
71691,1,7.1429
57065,1,7.1429
76782,1,7.1429
72189,1,7.1429
76781,1,7.1429
72613,1,7.1429
76875,1,7.1429
76780,1,7.1429
73719,1,7.1429
51665,1,7.1429
62680,1,7.1429
65440,1,7.1429
76778,1,7.1429
73717,1,7.1429
75846,1,7.1429
51760,1,7.1429
57101,1,7.1429
75859,1,7.1429
64770,1,7.1429
49081,1,7.1429
65011,1,7.1429
53257,1,7.1429
73767,1,7.1429
77065,1,7.1429
73724,1,7.1429
52037,1,7.1429
59964,1,7.1429
49095,1,7.1429
50142,1,7.1429
73725,1,7.1429
57084,1,7.1429
72658,1,7.1429
52455,1,7.1429
73779,1,7.1429
51742,1,7.1429
73726,1,7.1429
72190,1,7.1429
52034,1,7.1429
73727,1,7.1429
71698,1,7.1429
73728,1,7.1429
60973,1,7.1429
71170,1,7.1429
49092,1,7.1429
57276,1,7.1429
73729,1,7.1429
72444,1,7.1429
60099,1,7.1429
68222,1,7.1429
73722,1,7.1429
64491,1,7.1429
74809,1,7.1429
52340,1,7.1429
74824,1,7.1429
65223,1,7.1429
57064,1,7.1429
48911,1,7.1429
68354,1,7.1429
54403,1,7.1429
58338,1,7.1429
62314,1,7.1429
52223,1,7.1429
75620,1,7.1429
49627,1,7.1429
74494,1,7.1429
55858,1,7.1429
74267,1,7.1429
69864,1,7.1429
70560,1,7.1429
68554,1,7.1429
64492,1,7.1429
76819,1,7.1429
76855,1,7.1429
48910,1,7.1429
73718,1,7.1429
71225,1,7.1429
48909,1,7.1429
73730,1,7.1429
55852,1,7.1429
62252,1,7.1429
70105,1,7.1429
59730,1,7.1429
60974,1,7.1429
48978,1,7.1429
60203,1,7.1429
49354,1,7.1429
49166,1,7.1429
67833,1,7.1429
73738,1,7.1429
60975,1,7.1429
73739,1,7.1429
59970,1,7.1429
73740,1,7.1429
56449,1,7.1429
73741,1,7.1429
56196,1,7.1429
73742,1,7.1429
52038,1,7.1429
64965,1,7.1429
71107,1,7.1429
55492,1,7.1429
51227,1,7.1429
67131,1,7.1429
65138,1,7.1429
73743,1,7.1429
72352,1,7.1429
49985,1,7.1429
49165,1,7.1429
74808,1,7.1429
73737,1,7.1429
61852,1,7.1429
63579,1,7.1429
57068,1,7.1429
73731,1,7.1429
68223,1,7.1429
73732,1,7.1429
49091,1,7.1429
74030,1,7.1429
50353,1,7.1429
56862,1,7.1429
72693,1,7.1429
57275,1,7.1429
49090,1,7.1429
70949,1,7.1429
73733,1,7.1429
71068,1,7.1429
58198,1,7.1429
49089,1,7.1429
71224,1,7.1429
49088,1,7.1429
73766,1,7.1429
49113,1,7.1429
63670,1,7.1429
73734,1,7.1429
73735,1,7.1429
63578,1,7.1429
74817,1,7.1429
73122,1,7.1429
73736,1,7.1429
74810,1,7.1429
63980,1,7.1429
71169,1,7.1429
51232,1,7.1429
48920,1,7.1429
48919,1,7.1429
75870,1,7.1429
69755,1,7.1429
57102,1,7.1429
75871,1,7.1429
57103,1,7.1429
75872,1,7.1429
66335,1,7.1429
74807,1,7.1429
61172,1,7.1429
57105,1,7.1429
75874,1,7.1429
57106,1,7.1429
75875,1,7.1429
56459,1,7.1429
75876,1,7.1429
53891,1,7.1429
75877,1,7.1429
53802,1,7.1429
57279,1,7.1429
48918,1,7.1429
56856,1,7.1429
61587,1,7.1429
60131,1,7.1429
57278,1,7.1429
67065,1,7.1429
52045,1,7.1429
75869,1,7.1429
75878,1,7.1429
57100,1,7.1429
75860,1,7.1429
75861,1,7.1429
70970,1,7.1429
48881,1,7.1429
57280,1,7.1429
48923,1,7.1429
54993,1,7.1429
48922,1,7.1429
75862,1,7.1429
75863,1,7.1429
64841,1,7.1429
57079,1,7.1429
74811,1,7.1429
75864,1,7.1429
63573,1,7.1429
59957,1,7.1429
55366,1,7.1429
61312,1,7.1429
61589,1,7.1429
75865,1,7.1429
63574,1,7.1429
75866,1,7.1429
76856,1,7.1429
48921,1,7.1429
63575,1,7.1429
75867,1,7.1429
65275,1,7.1429
48917,1,7.1429
53673,1,7.1429
75173,1,7.1429
63673,1,7.1429
55851,1,7.1429
55157,1,7.1429
72695,1,7.1429
50386,1,7.1429
48914,1,7.1429
63671,1,7.1429
59862,1,7.1429
75083,1,7.1429
50137,1,7.1429
75891,1,7.1429
76818,1,7.1429
75678,1,7.1429
71697,1,7.1429
75663,1,7.1429
68219,1,7.1429
75601,1,7.1429
54159,1,7.1429
75602,1,7.1429
52339,1,7.1429
75603,1,7.1429
52258,1,7.1429
68527,1,7.1429
73787,1,7.1429
63912,1,7.1429
68220,1,7.1429
74821,1,7.1429
60743,1,7.1429
49905,1,7.1429
62415,1,7.1429
75879,1,7.1429
60331,1,7.1429
53563,1,7.1429
75880,1,7.1429
52336,1,7.1429
75881,1,7.1429
73674,1,7.1429
56107,1,7.1429
52337,1,7.1429
75882,1,7.1429
51894,1,7.1429
75883,1,7.1429
75884,1,7.1429
48886,1,7.1429
75885,1,7.1429
48887,1,7.1429
75886,1,7.1429
70882,1,7.1429
68204,1,7.1429
57277,1,7.1429
64124,1,7.1429
56564,1,7.1429
52338,1,7.1429
75887,1,7.1429
76817,1,7.1429
51335,1,7.1429
48916,1,7.1429
63516,1,7.1429
52144,1,7.1429
50420,1,7.1429
52413,1,7.1429
63565,1,7.1429
57319,1,7.1429
57332,1,7.1429
57331,1,7.1429
57330,1,7.1429
57329,1,7.1429
57328,1,7.1429
57327,1,7.1429
57326,1,7.1429
57325,1,7.1429
57324,1,7.1429
57323,1,7.1429
57322,1,7.1429
57321,1,7.1429
57320,1,7.1429
57318,1,7.1429
65195,1,7.1429
57317,1,7.1429
57316,1,7.1429
57315,1,7.1429
66503,1,7.1429
56018,1,7.1429
71992,1,7.1429
65520,1,7.1429
57314,1,7.1429
57312,1,7.1429
57310,1,7.1429
57309,1,7.1429
57308,1,7.1429
57307,1,7.1429
57333,1,7.1429
66502,1,7.1429
57081,1,7.1429
57349,1,7.1429
56454,1,7.1429
56462,1,7.1429
49901,1,7.1429
56936,1,7.1429
57080,1,7.1429
57357,1,7.1429
57356,1,7.1429
57354,1,7.1429
49686,1,7.1429
49687,1,7.1429
49689,1,7.1429
57351,1,7.1429
57350,1,7.1429
57348,1,7.1429
60069,1,7.1429
57347,1,7.1429
57346,1,7.1429
57345,1,7.1429
57344,1,7.1429
57343,1,7.1429
57341,1,7.1429
49642,1,7.1429
60644,1,7.1429
57337,1,7.1429
57336,1,7.1429
57335,1,7.1429
65194,1,7.1429
57334,1,7.1429
57306,1,7.1429
50456,1,7.1429
72644,1,7.1429
69892,1,7.1429
61025,1,7.1429
61024,1,7.1429
61023,1,7.1429
61022,1,7.1429
61021,1,7.1429
49499,1,7.1429
61601,1,7.1429
61600,1,7.1429
49384,1,7.1429
61893,1,7.1429
49329,1,7.1429
51104,1,7.1429
50779,1,7.1429
61890,1,7.1429
72336,1,7.1429
61889,1,7.1429
61888,1,7.1429
63175,1,7.1429
63377,1,7.1429
63376,1,7.1429
65281,1,7.1429
63706,1,7.1429
63704,1,7.1429
63703,1,7.1429
63702,1,7.1429
49256,1,7.1429
63700,1,7.1429
63699,1,7.1429
49649,1,7.1429
60663,1,7.1429
59985,1,7.1429
59986,1,7.1429
57303,1,7.1429
49643,1,7.1429
57302,1,7.1429
57301,1,7.1429
57300,1,7.1429
71674,1,7.1429
65521,1,7.1429
57297,1,7.1429
57296,1,7.1429
57295,1,7.1429
57294,1,7.1429
57293,1,7.1429
49644,1,7.1429
57291,1,7.1429
57290,1,7.1429
57289,1,7.1429
49645,1,7.1429
49646,1,7.1429
73193,1,7.1429
59824,1,7.1429
57286,1,7.1429
57285,1,7.1429
57284,1,7.1429
57283,1,7.1429
57282,1,7.1429
49647,1,7.1429
59987,1,7.1429
56206,1,7.1429
56207,1,7.1429
56208,1,7.1429
54128,1,7.1429
52422,1,7.1429
52423,1,7.1429
52424,1,7.1429
52046,1,7.1429
52392,1,7.1429
68197,1,7.1429
52047,1,7.1429
59951,1,7.1429
52391,1,7.1429
52390,1,7.1429
52389,1,7.1429
49351,1,7.1429
74728,1,7.1429
52388,1,7.1429
53678,1,7.1429
51907,1,7.1429
51908,1,7.1429
51909,1,7.1429
52387,1,7.1429
52386,1,7.1429
52385,1,7.1429
52384,1,7.1429
52383,1,7.1429
52382,1,7.1429
52381,1,7.1429
53603,1,7.1429
53602,1,7.1429
53630,1,7.1429
52394,1,7.1429
52421,1,7.1429
74487,1,7.1429
55854,1,7.1429
52411,1,7.1429
52410,1,7.1429
52409,1,7.1429
69418,1,7.1429
52415,1,7.1429
59366,1,7.1429
52408,1,7.1429
52416,1,7.1429
52406,1,7.1429
52405,1,7.1429
52404,1,7.1429
52403,1,7.1429
52417,1,7.1429
52418,1,7.1429
52402,1,7.1429
52401,1,7.1429
52419,1,7.1429
68198,1,7.1429
59811,1,7.1429
55933,1,7.1429
73229,1,7.1429
52400,1,7.1429
52399,1,7.1429
52398,1,7.1429
52397,1,7.1429
52396,1,7.1429
52395,1,7.1429
53679,1,7.1429
51911,1,7.1429
56209,1,7.1429
50168,1,7.1429
50224,1,7.1429
54312,1,7.1429
54412,1,7.1429
55003,1,7.1429
55002,1,7.1429
55001,1,7.1429
50225,1,7.1429
54999,1,7.1429
54998,1,7.1429
54997,1,7.1429
54996,1,7.1429
54995,1,7.1429
54994,1,7.1429
55304,1,7.1429
53824,1,7.1429
74488,1,7.1429
55484,1,7.1429
55883,1,7.1429
55882,1,7.1429
55881,1,7.1429
55880,1,7.1429
65225,1,7.1429
55879,1,7.1429
55878,1,7.1429
50143,1,7.1429
55876,1,7.1429
49920,1,7.1429
56210,1,7.1429
54230,1,7.1429
54221,1,7.1429
53878,1,7.1429
69816,1,7.1429
53823,1,7.1429
53822,1,7.1429
53821,1,7.1429
68196,1,7.1429
51913,1,7.1429
65220,1,7.1429
67632,1,7.1429
66501,1,7.1429
53834,1,7.1429
53836,1,7.1429
53847,1,7.1429
72429,1,7.1429
51914,1,7.1429
52333,1,7.1429
53846,1,7.1429
53877,1,7.1429
56194,1,7.1429
67931,1,7.1429
53876,1,7.1429
53875,1,7.1429
53874,1,7.1429
53873,1,7.1429
53896,1,7.1429
54071,1,7.1429
51812,1,7.1429
54195,1,7.1429
54213,1,7.1429
63698,1,7.1429
63697,1,7.1429
63696,1,7.1429
61199,1,7.1429
54391,1,7.1429
71993,1,7.1429
63403,1,7.1429
74550,1,7.1429
71245,1,7.1429
71244,1,7.1429
71243,1,7.1429
71242,1,7.1429
71241,1,7.1429
71240,1,7.1429
71239,1,7.1429
71238,1,7.1429
54770,1,7.1429
71237,1,7.1429
71231,1,7.1429
63395,1,7.1429
57558,1,7.1429
53200,1,7.1429
69122,1,7.1429
49379,1,7.1429
74682,1,7.1429
70375,1,7.1429
71806,1,7.1429
76749,1,7.1429
76902,1,7.1429
63243,1,7.1429
71234,1,7.1429
71233,1,7.1429
70316,1,7.1429
60861,1,7.1429
63428,1,7.1429
71246,1,7.1429
75839,1,7.1429
68357,1,7.1429
68356,1,7.1429
70494,1,7.1429
70856,1,7.1429
71684,1,7.1429
55362,1,7.1429
75841,1,7.1429
50307,1,7.1429
63564,1,7.1429
74261,1,7.1429
62089,1,7.1429
63563,1,7.1429
70968,1,7.1429
60968,1,7.1429
70176,1,7.1429
71121,1,7.1429
71120,1,7.1429
52330,1,7.1429
71118,1,7.1429
74815,1,7.1429
52326,1,7.1429
71248,1,7.1429
63553,1,7.1429
63557,1,7.1429
59952,1,7.1429
71247,1,7.1429
71678,1,7.1429
71230,1,7.1429
76406,1,7.1429
72304,1,7.1429
71739,1,7.1429
71738,1,7.1429
72200,1,7.1429
60352,1,7.1429
52412,1,7.1429
69980,1,7.1429
76408,1,7.1429
50507,1,7.1429
72199,1,7.1429
74813,1,7.1429
70445,1,7.1429
72198,1,7.1429
72305,1,7.1429
54406,1,7.1429
71229,1,7.1429
69801,1,7.1429
72448,1,7.1429
72447,1,7.1429
65635,1,7.1429
72446,1,7.1429
72445,1,7.1429
63566,1,7.1429
50417,1,7.1429
73770,1,7.1429
73769,1,7.1429
68201,1,7.1429
59956,1,7.1429
62351,1,7.1429
60970,1,7.1429
58543,1,7.1429
54298,1,7.1429
52334,1,7.1429
71228,1,7.1429
71227,1,7.1429
71226,1,7.1429
71659,1,7.1429
74814,1,7.1429
74278,1,7.1429
61706,1,7.1429
74263,1,7.1429
55151,1,7.1429
71745,1,7.1429
71744,1,7.1429
71743,1,7.1429
71742,1,7.1429
71741,1,7.1429
73716,1,7.1429
61850,1,7.1429
71740,1,7.1429
64001,1,7.1429
52864,1,7.1429
63568,1,7.1429
54282,1,7.1429
68202,1,7.1429
69765,1,7.1429
51949,1,7.1429
74259,1,7.1429
52623,1,7.1429
63567,1,7.1429
59812,1,7.1429
59939,1,7.1429
63695,1,7.1429
48933,1,7.1429
63676,1,7.1429
63675,1,7.1429
48926,1,7.1429
48927,1,7.1429
63674,1,7.1429
48928,1,7.1429
48929,1,7.1429
48931,1,7.1429
65234,1,7.1429
65706,1,7.1429
66442,1,7.1429
65249,1,7.1429
50701,1,7.1429
48934,1,7.1429
68379,1,7.1429
48935,1,7.1429
48936,1,7.1429
66541,1,7.1429
74943,1,7.1429
51539,1,7.1429
66302,1,7.1429
68199,1,7.1429
66536,1,7.1429
66535,1,7.1429
67749,1,7.1429
67834,1,7.1429
63552,1,7.1429
68381,1,7.1429
63677,1,7.1429
48925,1,7.1429
63679,1,7.1429
63680,1,7.1429
63694,1,7.1429
63693,1,7.1429
49194,1,7.1429
49096,1,7.1429
49097,1,7.1429
63239,1,7.1429
74806,1,7.1429
60616,1,7.1429
63691,1,7.1429
49098,1,7.1429
49099,1,7.1429
63690,1,7.1429
63689,1,7.1429
63688,1,7.1429
49100,1,7.1429
49082,1,7.1429
63687,1,7.1429
63686,1,7.1429
63685,1,7.1429
63684,1,7.1429
74805,1,7.1429
68167,1,7.1429
75836,1,7.1429
71622,1,7.1429
48924,1,7.1429
63682,1,7.1429
63681,1,7.1429
68380,1,7.1429
68378,1,7.1429
68358,1,7.1429
76777,1,7.1429
68362,1,7.1429
71689,1,7.1429
68361,1,7.1429
68360,1,7.1429
69846,1,7.1429
67829,1,7.1429
51459,1,7.1429
63267,1,7.1429
60969,1,7.1429
61843,1,7.1429
51251,1,7.1429
76240,1,7.1429
58762,1,7.1429
55853,1,7.1429
68377,1,7.1429
76451,1,7.1429
55421,1,7.1429
53715,1,7.1429
61237,1,7.1429
64404,1,7.1429
52226,1,7.1429
71675,1,7.1429
52332,1,7.1429
75840,1,7.1429
74264,1,7.1429
74818,1,7.1429
61854,1,7.1429
68359,1,7.1429
69535,1,7.1429
68363,1,7.1429
52331,1,7.1429
71690,1,7.1429
64324,1,7.1429
74816,1,7.1429
68374,1,7.1429
74490,1,7.1429
50418,1,7.1429
70552,1,7.1429
68373,1,7.1429
56709,1,7.1429
75188,1,7.1429
68372,1,7.1429
74236,1,7.1429
63556,1,7.1429
75838,1,7.1429
50419,1,7.1429
68371,1,7.1429
68370,1,7.1429
68369,1,7.1429
68368,1,7.1429
68367,1,7.1429
68366,1,7.1429
53684,1,7.1429
57051,1,7.1429
68364,1,7.1429
66348,1,7.1429
59286,1,7.1429
66336,1,7.1429
59961,1,7.1429
51491,1,7.1429
63526,1,7.1429
73744,1,7.1429
61003,1,7.1429
53600,1,7.1429
61001,1,7.1429
72694,1,7.1429
68203,1,7.1429
51898,1,7.1429
61002,1,7.1429
50780,1,7.1429
48899,1,7.1429
53689,1,7.1429
61006,1,7.1429
61007,1,7.1429
71208,1,7.1429
61008,1,7.1429
53811,1,7.1429
61009,1,7.1429
53616,1,7.1429
61000,1,7.1429
60999,1,7.1429
76842,1,7.1429
57165,1,7.1429
60988,1,7.1429
63652,1,7.1429
60990,1,7.1429
57162,1,7.1429
60991,1,7.1429
57163,1,7.1429
60992,1,7.1429
60994,1,7.1429
53810,1,7.1429
57167,1,7.1429
60996,1,7.1429
57168,1,7.1429
60997,1,7.1429
72710,1,7.1429
55864,1,7.1429
60998,1,7.1429
61010,1,7.1429
57169,1,7.1429
60958,1,7.1429
52357,1,7.1429
61012,1,7.1429
70962,1,7.1429
59977,1,7.1429
59978,1,7.1429
55865,1,7.1429
59979,1,7.1429
75905,1,7.1429
59980,1,7.1429
72873,1,7.1429
52358,1,7.1429
59981,1,7.1429
72871,1,7.1429
57069,1,7.1429
53869,1,7.1429
59802,1,7.1429
76841,1,7.1429
59976,1,7.1429
59975,1,7.1429
71210,1,7.1429
60614,1,7.1429
54404,1,7.1429
72872,1,7.1429
54410,1,7.1429
71729,1,7.1429
71209,1,7.1429
61011,1,7.1429
72928,1,7.1429
58197,1,7.1429
60732,1,7.1429
50938,1,7.1429
60733,1,7.1429
68337,1,7.1429
72918,1,7.1429
49297,1,7.1429
52356,1,7.1429
63650,1,7.1429
60987,1,7.1429
68336,1,7.1429
61877,1,7.1429
61872,1,7.1429
71206,1,7.1429
61873,1,7.1429
63647,1,7.1429
61875,1,7.1429
61876,1,7.1429
57157,1,7.1429
57158,1,7.1429
68210,1,7.1429
61878,1,7.1429
72618,1,7.1429
48885,1,7.1429
56199,1,7.1429
61879,1,7.1429
61880,1,7.1429
65224,1,7.1429
71205,1,7.1429
61871,1,7.1429
71728,1,7.1429
61870,1,7.1429
75630,1,7.1429
63643,1,7.1429
68334,1,7.1429
63644,1,7.1429
66528,1,7.1429
63525,1,7.1429
54964,1,7.1429
63373,1,7.1429
75903,1,7.1429
63374,1,7.1429
56198,1,7.1429
63375,1,7.1429
75904,1,7.1429
61869,1,7.1429
73762,1,7.1429
68063,1,7.1429
61882,1,7.1429
60985,1,7.1429
61382,1,7.1429
61502,1,7.1429
63649,1,7.1429
61071,1,7.1429
52751,1,7.1429
75104,1,7.1429
61487,1,7.1429
64968,1,7.1429
49192,1,7.1429
48898,1,7.1429
61265,1,7.1429
76840,1,7.1429
60982,1,7.1429
60983,1,7.1429
74272,1,7.1429
60984,1,7.1429
73763,1,7.1429
57161,1,7.1429
61519,1,7.1429
49086,1,7.1429
61518,1,7.1429
64718,1,7.1429
61883,1,7.1429
62871,1,7.1429
59398,1,7.1429
50328,1,7.1429
68050,1,7.1429
72441,1,7.1429
61595,1,7.1429
57159,1,7.1429
61596,1,7.1429
57160,1,7.1429
61597,1,7.1429
49986,1,7.1429
61598,1,7.1429
63648,1,7.1429
57170,1,7.1429
72893,1,7.1429
56570,1,7.1429
50153,1,7.1429
57226,1,7.1429
51899,1,7.1429
57227,1,7.1429
57228,1,7.1429
50151,1,7.1429
50152,1,7.1429
57229,1,7.1429
57230,1,7.1429
52360,1,7.1429
49386,1,7.1429
57231,1,7.1429
49120,1,7.1429
57232,1,7.1429
48901,1,7.1429
57234,1,7.1429
61860,1,7.1429
49981,1,7.1429
57225,1,7.1429
60791,1,7.1429
54965,1,7.1429
57218,1,7.1429
49367,1,7.1429
77064,1,7.1429
54524,1,7.1429
72216,1,7.1429
55868,1,7.1429
57220,1,7.1429
57221,1,7.1429
52359,1,7.1429
53812,1,7.1429
57222,1,7.1429
53741,1,7.1429
54182,1,7.1429
57223,1,7.1429
53728,1,7.1429
57224,1,7.1429
48902,1,7.1429
57235,1,7.1429
57236,1,7.1429
56843,1,7.1429
57249,1,7.1429
75909,1,7.1429
64969,1,7.1429
54162,1,7.1429
57074,1,7.1429
56866,1,7.1429
66531,1,7.1429
68346,1,7.1429
75907,1,7.1429
56824,1,7.1429
71115,1,7.1429
56761,1,7.1429
73765,1,7.1429
56568,1,7.1429
54966,1,7.1429
56569,1,7.1429
48903,1,7.1429
57248,1,7.1429
49157,1,7.1429
57246,1,7.1429
57237,1,7.1429
73764,1,7.1429
57239,1,7.1429
72197,1,7.1429
57240,1,7.1429
68345,1,7.1429
57241,1,7.1429
56505,1,7.1429
49956,1,7.1429
56150,1,7.1429
68200,1,7.1429
48893,1,7.1429
57243,1,7.1429
57244,1,7.1429
57245,1,7.1429
55866,1,7.1429
57216,1,7.1429
56879,1,7.1429
57184,1,7.1429
71212,1,7.1429
57181,1,7.1429
71213,1,7.1429
57182,1,7.1429
71214,1,7.1429
57183,1,7.1429
71215,1,7.1429
71217,1,7.1429
70963,1,7.1429
57186,1,7.1429
71218,1,7.1429
57187,1,7.1429
66439,1,7.1429
57189,1,7.1429
52040,1,7.1429
57190,1,7.1429
57180,1,7.1429
71211,1,7.1429
57179,1,7.1429
71733,1,7.1429
57171,1,7.1429
76843,1,7.1429
57172,1,7.1429
76844,1,7.1429
57173,1,7.1429
76845,1,7.1429
57174,1,7.1429
75906,1,7.1429
57175,1,7.1429
72442,1,7.1429
57176,1,7.1429
71731,1,7.1429
57177,1,7.1429
71732,1,7.1429
57178,1,7.1429
50150,1,7.1429
72995,1,7.1429
57215,1,7.1429
57208,1,7.1429
57203,1,7.1429
59606,1,7.1429
61015,1,7.1429
57206,1,7.1429
61016,1,7.1429
57207,1,7.1429
61017,1,7.1429
68344,1,7.1429
67828,1,7.1429
61018,1,7.1429
57209,1,7.1429
57210,1,7.1429
57211,1,7.1429
57212,1,7.1429
57213,1,7.1429
57214,1,7.1429
61884,1,7.1429
57202,1,7.1429
64807,1,7.1429
57201,1,7.1429
57191,1,7.1429
70965,1,7.1429
57193,1,7.1429
68339,1,7.1429
57194,1,7.1429
68340,1,7.1429
49269,1,7.1429
51656,1,7.1429
57195,1,7.1429
68341,1,7.1429
57196,1,7.1429
72994,1,7.1429
49484,1,7.1429
66441,1,7.1429
57200,1,7.1429
57652,1,7.1429
54166,1,7.1429
63793,1,7.1429
68287,1,7.1429
56873,1,7.1429
68284,1,7.1429
53865,1,7.1429
68286,1,7.1429
53866,1,7.1429
53656,1,7.1429
69238,1,7.1429
53867,1,7.1429
57139,1,7.1429
68288,1,7.1429
53807,1,7.1429
68290,1,7.1429
52329,1,7.1429
68207,1,7.1429
53674,1,7.1429
68292,1,7.1429
68282,1,7.1429
68280,1,7.1429
57757,1,7.1429
68274,1,7.1429
57125,1,7.1429
68268,1,7.1429
57127,1,7.1429
68270,1,7.1429
61752,1,7.1429
51625,1,7.1429
57131,1,7.1429
57132,1,7.1429
57137,1,7.1429
68275,1,7.1429
57134,1,7.1429
68277,1,7.1429
57135,1,7.1429
68278,1,7.1429
57136,1,7.1429
68279,1,7.1429
53675,1,7.1429
68293,1,7.1429
53598,1,7.1429
63599,1,7.1429
68306,1,7.1429
71873,1,7.1429
66704,1,7.1429
63596,1,7.1429
68309,1,7.1429
63597,1,7.1429
68310,1,7.1429
68312,1,7.1429
68294,1,7.1429
60978,1,7.1429
68313,1,7.1429
57141,1,7.1429
68314,1,7.1429
57142,1,7.1429
68315,1,7.1429
57143,1,7.1429
76834,1,7.1429
68305,1,7.1429
68212,1,7.1429
68303,1,7.1429
52350,1,7.1429
68296,1,7.1429
52351,1,7.1429
68297,1,7.1429
51896,1,7.1429
68299,1,7.1429
71686,1,7.1429
64838,1,7.1429
50138,1,7.1429
68300,1,7.1429
49669,1,7.1429
68301,1,7.1429
48894,1,7.1429
68302,1,7.1429
48895,1,7.1429
68267,1,7.1429
57124,1,7.1429
68266,1,7.1429
68239,1,7.1429
76830,1,7.1429
68236,1,7.1429
76831,1,7.1429
68237,1,7.1429
76832,1,7.1429
68238,1,7.1429
76833,1,7.1429
75894,1,7.1429
68246,1,7.1429
68241,1,7.1429
64493,1,7.1429
75896,1,7.1429
68243,1,7.1429
64816,1,7.1429
73758,1,7.1429
68245,1,7.1429
66512,1,7.1429
68235,1,7.1429
76829,1,7.1429
69669,1,7.1429
53863,1,7.1429
69832,1,7.1429
69807,1,7.1429
74828,1,7.1429
71688,1,7.1429
50217,1,7.1429
73757,1,7.1429
69802,1,7.1429
67694,1,7.1429
69756,1,7.1429
57119,1,7.1429
69758,1,7.1429
69759,1,7.1429
49164,1,7.1429
57121,1,7.1429
72303,1,7.1429
65079,1,7.1429
57123,1,7.1429
71687,1,7.1429
68259,1,7.1429
70600,1,7.1429
58724,1,7.1429
69146,1,7.1429
63591,1,7.1429
68260,1,7.1429
55970,1,7.1429
54405,1,7.1429
71197,1,7.1429
68683,1,7.1429
63592,1,7.1429
68261,1,7.1429
61594,1,7.1429
68264,1,7.1429
57122,1,7.1429
68265,1,7.1429
63590,1,7.1429
54074,1,7.1429
68258,1,7.1429
63589,1,7.1429
71655,1,7.1429
57072,1,7.1429
68249,1,7.1429
71198,1,7.1429
68250,1,7.1429
71199,1,7.1429
65255,1,7.1429
68251,1,7.1429
68253,1,7.1429
66514,1,7.1429
68254,1,7.1429
65047,1,7.1429
68256,1,7.1429
64843,1,7.1429
68257,1,7.1429
68316,1,7.1429
57144,1,7.1429
68317,1,7.1429
72430,1,7.1429
76838,1,7.1429
63608,1,7.1429
57070,1,7.1429
68208,1,7.1429
73127,1,7.1429
63610,1,7.1429
75900,1,7.1429
50215,1,7.1429
63617,1,7.1429
63611,1,7.1429
75901,1,7.1429
63612,1,7.1429
73760,1,7.1429
63614,1,7.1429
71202,1,7.1429
63616,1,7.1429
63607,1,7.1429
77059,1,7.1429
64484,1,7.1429
50220,1,7.1429
65184,1,7.1429
67832,1,7.1429
65185,1,7.1429
76837,1,7.1429
65144,1,7.1429
52265,1,7.1429
64967,1,7.1429
63372,1,7.1429
52354,1,7.1429
49198,1,7.1429
64526,1,7.1429
61313,1,7.1429
64512,1,7.1429
71201,1,7.1429
64483,1,7.1429
71203,1,7.1429
71204,1,7.1429
65229,1,7.1429
63636,1,7.1429
63632,1,7.1429
73761,1,7.1429
61867,1,7.1429
63633,1,7.1429
61868,1,7.1429
63634,1,7.1429
60981,1,7.1429
56450,1,7.1429
63618,1,7.1429
63637,1,7.1429
54963,1,7.1429
63639,1,7.1429
53868,1,7.1429
63640,1,7.1429
63815,1,7.1429
54167,1,7.1429
64844,1,7.1429
63630,1,7.1429
63629,1,7.1429
66527,1,7.1429
71112,1,7.1429
63619,1,7.1429
71113,1,7.1429
63620,1,7.1429
68330,1,7.1429
63621,1,7.1429
68332,1,7.1429
63623,1,7.1429
63626,1,7.1429
63627,1,7.1429
54407,1,7.1429
68209,1,7.1429
59782,1,7.1429
55309,1,7.1429
54194,1,7.1429
68329,1,7.1429
75899,1,7.1429
52039,1,7.1429
50216,1,7.1429
57147,1,7.1429
67687,1,7.1429
53599,1,7.1429
67593,1,7.1429
68323,1,7.1429
66516,1,7.1429
72188,1,7.1429
68324,1,7.1429
55861,1,7.1429
68006,1,7.1429
61865,1,7.1429
57148,1,7.1429
57149,1,7.1429
57150,1,7.1429
57151,1,7.1429
57152,1,7.1429
